128.6328125,13.12629538,0
60.4140625,75.10933413,1
101.078125,21.8597255,0
105.421875,54.53218297,0
129.515625,22.52157852,0
52.046875,65.93652561,1
99.8515625,12.80289018,0
105.6953125,8.320786762,0
92.265625,46.20425114,1
61.71875,47.31498689,1
116.0859375,11.73906898,0
80.40625,90.01402042,0
43.390625,67.85578175,1
51.8125,36.50003408,1
29.6875,49.85474647,1
117.15625,23.30194614,0
85.203125,94.73403784,1
138.171875,18.67572968,0
97.78125,28.24358598,1
30.3359375,62.77812351,1
110.5390625,34.96133114,1
120.625,17.94294205,0
30.1015625,78.74218273,1
106.109375,12.5314723,0
44.3203125,54.64416469,1
21.15625,77.89049438,1
89.3125,22.72455402,0
89.4296875,78.70648544,1
99.4609375,12.59507225,1
6.5,79.1985529,1
126.8828125,9.3767006,0
95.09375,20.59076778,0
126.15625,19.31079038,0
96.75,16.86092597,0
97.3515625,16.77617377,0
113.6484375,57.81442049,1
132.0703125,11.96043578,0
81.03125,15.81513674,0
93.265625,16.48547965,1
37.484375,13.5652043,1
44.484375,51.93820268,1
92.3125,43.24566346,0
150.234375,11.09187388,1
109.8671875,10.64647614,0
114.359375,12.63832877,0
96.859375,14.76402199,0
76.890625,29.8579131,1
89.9140625,43.23062378,1
95.1484375,11.72793976,0
36.7109375,74.62119531,1
47.703125,54.16160339,1
56.4453125,29.73690258,0
127.8515625,14.88725709,0
57.5,77.7114579,1
125.34375,16.20168692,0
117.875,17.50838107,0
55.6015625,46.80919683,1
87.125,18.29887524,0
36.4140625,49.18448974,1
133.71875,13.29519475,0
102.6171875,18.93964288,0
35.015625,64.7635067,1
132.7265625,13.27968232,0
125.609375,17.82659009,0
131.671875,10.1502789,0
117.0546875,15.6863105,0
106.640625,29.80583477,0
82.25,72.0302792,0
6.4140625,61.4164204,1
82.4921875,9.730659309,0
115.5,20.53910343,0
130.34375,46.58789828,1
22.859375,63.18079323,1
126.3671875,12.8307784,0
103.6875,14.60205368,0
92.953125,36.17957701,0
94.6953125,24.04283165,1
88.734375,34.54246139,1
96.734375,18.7071222,0
66.25,61.72483685,1
116.2265625,11.5385702,0
108.75,28.24901568,0
39.2578125,57.15600955,1
162.203125,59.82113862,0
115.78125,15.42439081,0
79.3125,62.9745714,1
28.5,71.98993491,1
76.5625,75.23797301,1
52.96875,67.29030281,1
133.875,17.15061359,0
103.0078125,10.06239535,0
140.75,10.31241848,0
104.5859375,68.27689379,0
134.4140625,14.50752304,0
52.515625,45.81554655,1
80.6171875,74.85070129,1
33.2265625,57.7051843,1
107.3828125,9.469615147,0
123.125,25.20349002,0
64.65625,73.08902816,1
94.21875,29.73309243,1
154.671875,15.45784798,0
82.0078125,53.06667233,1
100.3984375,21.38761187,1
114.6484375,30.49981744,0
89.9609375,22.64698048,0
99.3671875,61.71901588,1
95.1796875,19.14952087,0
143.125,13.34441693,0
126.1953125,23.29756878,0
68.125,24.98589338,1
126.296875,16.71676619,0
145.203125,11.58170813,0
144.4296875,17.64444215,0
13.109375,55.13577534,1
81.0390625,43.60001183,0
67.7109375,42.3903342,1
122.5703125,16.49229353,1
97.28125,12.44500199,0
91.0234375,11.70667781,1
82.625,88.38393526,1
30.078125,57.86802183,0
7.796875,55.704857,1
60.1484375,36.35170628,1
106.7109375,42.64290526,0
31.8125,74.62417341,1
51.078125,69.53253903,1
6.1796875,58.72705339,1
101.9609375,30.57585602,1
96.984375,33.21802719,0
95.25,12.3529054,0
44.796875,61.82819804,1
146.015625,30.95632096,1
57.984375,69.47520019,1
12.765625,48.90039447,1
119.0078125,18.7545939,1
53.375,52.68055869,1
22.5390625,67.03781543,1
129.8359375,32.87239181,1
120.109375,27.87191488,1
105.8203125,19.72796666,0
121.015625,13.27418292,0
82.9375,12.52705197,1
112.890625,9.784309481,0
53.5859375,65.39939959,1
96.546875,87.97220528,1
53.796875,41.06244837,1
78.8671875,33.06469278,0
108.890625,15.82368098,0
43.6015625,58.70807058,1
95.3671875,76.99977191,1
52.171875,71.3767603,1
91.03125,23.03900748,0
39.6796875,69.85515119,1
52.6875,80.09594703,0
95.109375,22.6104476,1
13.0234375,69.89693749,1
103.9765625,10.18086717,1
83.8359375,33.05460266,0
70.2421875,75.42230069,0
94.734375,16.13687289,0
37.9453125,75.38492581,1
31.296875,58.65664338,1
115.375,19.23904321,0
113.4453125,25.02689903,0
101.109375,22.90227211,1
138.5078125,25.44888984,0
124.875,14.37308322,1
95.4921875,24.31198688,0
33.9140625,83.1729185,1
118.53125,17.62313937,0
115.890625,12.74216732,1
139.2421875,14.70411567,0
84.7421875,32.04731081,1
93.3125,22.21366684,1
139.9140625,27.48175365,0
26.375,66.61346843,1
106.453125,9.491081661,0
130.8984375,11.66328729,0
88.1796875,38.631419,1
121.1171875,15.46724186,0
113.5703125,12.39966936,0
48.265625,41.78778461,1
44.8515625,75.71081913,1
17.7578125,70.89666513,1
99.4140625,10.38651402,0
46.5703125,56.49477704,1
115.71875,15.87866942,0
36.8828125,75.97207069,1
138.9296875,16.66811731,0
47.7578125,54.05697064,1
32.1171875,64.45880149,1
68.7109375,63.04141212,1
76.203125,37.3220078,1
49.6484375,31.83774095,1
65.3671875,16.72326342,0
45.390625,62.85762711,1
63.7578125,60.00793234,1
108.0859375,18.0912824,0
67.6640625,34.83890201,1
106.2890625,15.78730491,0
102.0703125,18.16991855,0
36.0546875,50.06538719,1
106.9453125,21.53194095,0
109.0703125,17.05799426,0
103.109375,13.55018041,0
121.1328125,9.256385731,0
103.03125,18.00824653,0
23.6484375,71.96415517,1
109.59375,14.66468564,0
73,68.69177328,1
75.6796875,82.02374147,0
139.5859375,16.59895341,0
13.796875,68.01215788,1
134.296875,21.93057756,0
128.25,15.39580824,0
169.8515625,18.87670236,0
68.90625,79.82689603,0
45,83.78552108,1
105.625,12.5853037,0
37.6015625,70.17710923,0
125.3671875,26.11635386,0
143.8046875,17.04628162,0
108.9765625,40.24307564,1
59.4296875,47.31947735,1
118.1640625,8.856312013,0
94.3359375,14.06578629,1
18.765625,66.28125676,1
120.9609375,10.16537492,0
48.625,44.27628428,1
146.2265625,10.86929135,0
124.25,15.69835956,0
109.3203125,12.54567128,1
34.40625,61.23547314,1
110.1953125,14.9180049,0
111.59375,10.49116072,0
14.90625,75.63747526,1
85.015625,71.89373861,1
94,11.16570734,1
123.3359375,98.58655984,0
92.7109375,39.2643949,0
122.46875,13.33162808,0
112.953125,14.63872664,0
71.3984375,46.86283003,1
32.9453125,60.78216516,0
71.9375,45.99168074,1
143.1328125,18.16677144,0
136.3828125,21.36859488,0
106.9453125,17.2148349,0
23.4765625,62.36272079,1
43.8359375,71.10855297,1
20.984375,75.51020605,1
129.6171875,21.50386062,0
54.828125,57.0373246,1
90.1875,16.94946016,0
55.6640625,50.45689417,1
94.65625,23.56963384,1
20.7890625,57.34438102,1
137.7890625,13.84871963,0
37.5234375,53.41659035,1
35.625,66.1545436,1
26.765625,55.10848841,1
93.890625,20.97098358,0
101.453125,11.96665532,0
136.6796875,25.45985819,0
121.7890625,32.03635836,0
78.328125,59.74015997,1
116.921875,18.47217539,0
98.828125,51.1758415,1
141.359375,14.51930189,1
66.78125,46.38263458,1
16.5703125,60.37915349,1
14.1484375,70.90820395,1
100.3203125,17.34836173,0
83.1640625,61.10525788,1
96.21875,13.15534449,0
45.546875,32.50110787,1
111.5390625,13.06934875,0
55.9296875,55.8629418,1
37.671875,76.25646689,1
117.1484375,13.32137973,0
28.96875,72.43618633,1
122.7578125,16.61789565,0
84.421875,12.02675667,0
69.203125,69.41082701,1
124.9453125,40.74646392,0
114.078125,31.85282468,0
30.859375,64.29044596,0
76.671875,11.07083845,1
84.8984375,20.32434405,0
89.40625,24.45975733,0
112.8671875,14.33106573,1
133.890625,12.66707018,0
89.9375,66.73337476,0
128.0390625,90.96503536,0
93.796875,17.35855379,0
23.2265625,72.11734986,1
128.9921875,14.68579436,0
100.1875,20.79245621,0
36.6640625,57.02494963,1
107.2265625,32.97512903,0
124.0390625,26.33443057,0
121.5703125,14.15863513,0
43,57.61593129,1
21.3046875,66.95541307,1
87.625,17.15704827,0
81.6171875,29.85482659,0
106.5234375,21.10097751,1
91.5625,32.41362327,1
52.09375,32.4283491,1
84.1875,33.24509808,1
140.8046875,17.80533124,1
84.2421875,17.74632034,1
104.7265625,11.5031669,0
148.1640625,21.66704351,0
60.5234375,17.79649579,1
30.0234375,79.50319266,1
16.875,48.98592758,1
116.875,21.0436556,0
45.0625,95.03935365,1
96.6953125,10.74506064,0
117.34375,21.56891807,0
33.328125,83.3898455,1
99.0078125,17.54296625,1
36.71875,50.84288903,1
79.6953125,73.36736284,1
66.3828125,36.72125293,1
81.796875,17.49533162,0
84.53125,38.48344963,1
47.6640625,59.45657228,1
130.8125,43.04371249,0
111.9453125,12.88006706,0
122.1015625,7.986867864,0
94.7734375,11.22435307,0
11.0390625,69.81577844,1
34.6640625,68.72288055,1
71.5,65.00634063,1
134.6953125,17.72835902,0
72.671875,59.07871488,0
91.5625,14.84562462,0
116.8671875,13.93383067,0
107.6015625,9.966194495,0
10.265625,68.15125646,1
95.1484375,102.4645709,1
124.75,27.55231532,0
138.515625,38.95451045,0
45.546875,44.83227103,1
22.8203125,45.82804818,1
105.0859375,21.8278682,0
109.875,19.06156579,0
23.7578125,84.54152253,1
106.5234375,19.89304596,0
53.2890625,62.53835145,1
143.7109375,9.935542807,0
115.84375,15.4692668,1
117.8671875,10.61506112,0
103.0703125,13.46144342,0
103.125,16.98846863,0
91.7734375,92.77363329,1
55.3359375,82.16119445,1
67.8046875,59.16786129,0
31.5078125,50.55684568,1
48.8203125,71.3074186,1
17.03125,81.56521309,1
116.8359375,17.27524294,1
97.0078125,33.88627495,0
104.53125,17.39243074,1
136.2734375,23.30723716,0
151.6171875,12.95221424,0
125.6484375,15.11736873,0
29.3828125,66.80172298,1
89.7734375,23.15639705,0
33.765625,53.77126996,1
143.1484375,15.44402183,0
140.2578125,11.261765,0
107.515625,11.42111782,0
36.078125,71.02359959,1
115.7421875,12.48034783,0
109.25,16.62952078,0
83.609375,35.0621812,1
120.828125,21.55062254,1
24.734375,79.94760603,1
103.6484375,24.46411658,0
88.8125,22.4917068,0
29.3671875,38.2098022,1
74.8515625,27.71320267,0
88.5078125,36.24080511,0
117.2421875,10.01408067,0
107.453125,69.99108568,0
115.3515625,98.50004488,1
69.90625,67.67510123,1
131.3828125,14.70033753,0
117.6328125,12.32020421,0
69.5859375,39.49600095,1
117.34375,13.60032579,0
114.34375,20.32727942,0
100.28125,9.924385089,0
44.890625,66.76314225,0
112.421875,59.32650507,1
135.21875,16.17496808,0
43.984375,64.45307087,0
139.6015625,27.54597971,0
126.8828125,18.23663286,0
87.84375,11.54016452,0
121.6875,11.10914737,0
9.4453125,63.80673449,1
120.0234375,18.01017682,0
39,61.274416,1
9.7421875,59.36708836,1
29.6796875,65.80699923,1
115.34375,19.30249124,0
131.4140625,54.28743624,0
134.4609375,30.88363411,0
98.2265625,12.00374201,0
94.6171875,18.34053129,0
17.40625,69.45032004,1
78.2265625,62.61038088,1
30.28125,63.7597895,1
86.5390625,37.15085402,1
90.125,13.88948373,0
92.3125,50.15304164,1
25.4375,74.67973257,1
18.46875,70.61322253,1
11.3125,67.35104707,1
126.203125,9.84552773,0
86.9765625,55.94717963,1
93.890625,12.21140707,0
114.0703125,22.45479438,0
24.3359375,74.80086235,1
63.140625,50.56221783,0
141.2421875,28.76894426,0
111.0390625,16.0995716,0
93.9765625,10.86949035,0
35.6640625,85.58128285,1
50.609375,39.9579891,1
100.9765625,32.01672454,0
34.3984375,33.99608931,1
92.2265625,21.59506509,0
63.1640625,89.5346379,1
31.5078125,62.76227449,1
152.65625,22.1015417,0
110.703125,12.46949755,0
76.0546875,44.70096395,1
59.9921875,48.12233874,1
116.3046875,13.80733057,0
129.5703125,31.50805275,0
64.484375,41.20937855,1
94.0546875,11.60155894,0
136.9921875,18.90144934,1
112.90625,16.14328612,1
112.3046875,76.31848523,1
28.1953125,85.64720648,0
137.2734375,16.59030115,0
9.9765625,65.17461055,0
112.140625,11.48935931,0
150.3671875,17.7415244,0
118.484375,8.086683818,0
109.2890625,13.87136585,1
98.2109375,12.35872241,1
71.015625,52.43958421,1
92.609375,17.99932777,0
59.0625,37.65867371,1
51.1796875,72.85860815,1
38.9921875,57.27304281,1
118.203125,9.325090965,0
25.6796875,46.49274054,1
46.2734375,79.94717264,1
104.171875,21.03606421,1
161.6953125,18.7334678,0
29.203125,58.77825769,1
119.421875,8.975422026,0
92.640625,13.24504237,0
39.2109375,52.1755497,1
14.8515625,74.95004591,0
39.3046875,78.48136696,1
69.234375,44.85330601,1
107.9609375,14.96544745,0
99.8203125,13.10128249,0
91.1640625,45.34578032,0
85.4453125,71.98888375,1
99.5703125,14.65948666,0
43.8984375,46.0383997,0
98.6328125,13.49148034,0
77.5703125,69.9744327,1
110.3359375,12.39808948,1
35.1796875,52.62431279,1
122.625,20.77398553,0
54.546875,73.50571574,0
46.921875,74.66304845,1
93.75,28.2178984,0
97.21875,14.8729485,1
8.75,55.03245363,1
121.6328125,15.63073443,1
135.8984375,29.7743014,0
51.578125,39.93732426,1
104.1328125,17.66085811,0
118.5,19.03026732,0
129.484375,18.05623393,0
34.2109375,44.24130653,1
100.0078125,64.02260357,1
20.90625,72.69047818,1
109.03125,20.54627438,0
51.7109375,52.76219823,1
105.28125,8.147000459,0
87.703125,53.70627729,1
97.609375,15.87920833,0
101.078125,81.46413633,1
103.859375,13.95383868,0
111.3203125,15.85356168,0
19.1875,56.69817468,1
86.359375,25.13569435,0
140.6484375,39.51242137,0
42.2421875,79.26204974,1
76.265625,26.16049118,1
23.703125,39.32338633,1
51.9921875,69.39900803,1
132.09375,15.66109267,1
96.8046875,9.557015034,0
55.9296875,69.67275336,1
92.3828125,37.80690391,1
91.6328125,41.5839274,1
112.9140625,24.24802248,0
14.3125,72.67116823,1
100.8046875,92.06904984,0
137.375,33.47107952,0
115.2578125,11.69028092,0
117.1875,19.94067386,0
133.8203125,9.486067555,0
122.9296875,50.49561216,0
71.6875,45.80014587,1
57.09375,29.25255443,1
135.9375,51.46766163,0
138.2109375,10.02932479,0
65.1640625,76.74473482,1
130.671875,13.5820201,0
76.96875,60.05531749,1
98.1640625,14.22246856,0
105.9296875,16.98030932,0
42.9765625,54.33182421,1
80.5234375,77.54995516,1
110.5546875,18.55011627,0
57.390625,46.54646251,1
45.8359375,53.46329086,1
45.4296875,52.65820083,1
125.3671875,14.59168722,0
73.984375,38.01838733,1
139.7421875,17.69084488,1
133.4609375,92.37313601,0
112.3125,11.59664225,1
122.1640625,12.49243057,0
85.578125,14.83472366,1
65.21875,70.81057089,1
24.3359375,65.61393188,1
134.4375,36.22348889,0
132.796875,15.3222017,0
157.6015625,89.0973885,0
22.5,53.79601038,0
129.9375,12.55797739,0
22.578125,79.1527885,1
29.6875,71.53276566,1
97.0625,82.23140922,0
35.1953125,60.34722492,1
95.546875,21.76381624,0
98.0390625,12.9874533,0
105.234375,16.05109183,0
120.8515625,11.76755556,0
39.84375,11.81258058,1
123.3984375,36.21008479,0
81,53.31629183,0
82.953125,78.27755537,1
131,10.62967689,0
67.7734375,41.62505693,1
128.6171875,12.79053328,0
26.2109375,76.77187173,1
103.46875,14.72444166,0
13.2265625,63.896188,1
127.0703125,11.19720588,0
99.3671875,18.26745633,1
54.8828125,33.39096395,1
85.40625,51.75294741,1
117.8203125,25.54832588,0
119.5,10.80750986,0
18.4765625,71.63865489,1
29.703125,73.68750731,1
97.2421875,18.36982597,0
112.7109375,13.81180081,0
114.7890625,15.7767498,0
138.7734375,28.7181166,0
101.28125,11.64888281,0
21.1640625,71.29164631,1
114.546875,16.79010536,0
87.984375,10.93832215,0
122.4765625,24.14042251,0
37.5625,64.10435767,0
13.8671875,63.68767314,1
28.7578125,78.23615478,1
103.9921875,13.3659474,0
119.4453125,22.41697787,0
34.9921875,70.08372282,1
8.84375,67.64823687,1
126.84375,15.79180801,0
112.640625,15.14528074,0
122.6484375,18.48557672,0
103.40625,60.1210494,0
28.375,82.89301685,1
120.859375,17.65969027,0
58.640625,79.51911913,1
61.7109375,58.26434718,1
132.171875,28.16882921,0
28.28125,81.55386185,1
144.2421875,45.51776632,0
87.3359375,95.03118462,1
137.8515625,8.3123008,0
64.5078125,37.2750675,1
118.1953125,67.88042313,1
122.7421875,14.7323384,0
104.96875,14.01256373,0
30.5234375,79.56794868,1
91.734375,40.3842585,0
63.1953125,40.53953731,1
123.7578125,20.09273155,0
111.4609375,29.97818754,0
102.796875,19.87410184,0
115.2421875,98.52765995,0
112.453125,21.49183429,1
37.09375,68.64813451,1
102.171875,30.04111906,0
101.5078125,11.95956927,0
97.9609375,12.69634717,0
114.7578125,12.73719946,0
34.0859375,79.35646125,1
39.078125,65.21835465,1
70.125,74.01761751,1
68.46875,32.9225058,1
103.2109375,12.20976256,0
55.3828125,68.85065904,0
115.234375,14.0393977,0
122.046875,17.02464481,0
118.8125,12.63478124,0
156.53125,32.50096917,0
